index,totalCarNumber,numberOfTrips,median_overhead,q1_overhead,q3_overhead,p9_overhead
0,450,826,1.7266022108082932,1.3897289976412075,2.166548523287386,2.6721052251233193
1,450,1232,1.724693942878285,1.3480185910417741,2.1234003343540544,2.7272502250849753
2,450,1190,1.6786151778188785,1.345686804574774,2.0797378245515734,2.5563668522391945
3,450,1135,1.7594281345205285,1.36502398165969,2.2098878638271433,2.6868770381525913
4,450,1198,1.7082518011941952,1.3558809540401866,2.098685537590006,2.678457983519547
5,450,1139,1.7226331267410468,1.378968652234218,2.1157238217432233,2.689349233907138
6,520,1287,1.773623556528802,1.3851572228128541,2.251065674116215,2.9121309548301086
7,520,1314,1.8104888343606127,1.3832652605453926,2.25043796592174,2.8647553156165557
8,520,1292,1.7513435163748554,1.367590348582881,2.237041373156258,2.8672179830969995
9,520,1302,1.7773861579107,1.38160252047888,2.263245106108279,3.0131026684890365
10,520,1264,1.7785903331766573,1.3601554893771062,2.2057926956534977,2.873388719298795
11,520,1290,1.798910626724279,1.4203296970877695,2.2721662057440053,2.95238697139539
12,600,1323,1.9575282739061417,1.428293523863053,2.5608612804387434,3.3373661280926727
13,600,1337,1.805011725676265,1.407999372839856,2.3751542726643864,3.2573484798891523
14,600,1275,1.8289112769163178,1.375066263576663,2.3274663549072345,3.384923990042493
15,600,1315,1.8387772120409758,1.3995982582764195,2.3879067770723887,3.325974122130167
16,600,1356,1.8152476296517825,1.4128978567334918,2.3854763911600045,3.138450717113013
17,600,1229,1.8501157423202383,1.3883995893938539,2.4618689210695157,3.413741756874096
18,350,1034,1.6763119330516671,1.3247945115883912,2.0485116697362047,2.5571271587663844
19,350,1021,1.6178283177829178,1.31398211041996,1.9925893463412196,2.3829241258576914
20,350,1021,1.639738322949142,1.3456947508951218,2.0127570873980507,2.364997017518538
21,350,996,1.6095875799029336,1.3160061732237376,1.9996329439603506,2.373646816341875
22,350,1020,1.6586547677678793,1.3564196878080468,2.044353822489289,2.4450480287014544
23,350,960,1.5995278125642511,1.2953748443866906,1.9377793425959022,2.305129802466012
24,200,709,1.5215996959011884,1.3007527761851356,1.863438421586438,2.178151147722076
25,200,679,1.5700935275022918,1.3240620122158493,1.8831192119476616,2.197797302362703
26,200,662,1.6247010725427948,1.3412246633826104,1.9138951338501746,2.2663134919853314
27,200,703,1.5556129387983268,1.3111181491095416,1.8431931203407033,2.1665586171620497
28,200,663,1.56283956777375,1.300097313238267,1.8655658254237657,2.1844519150828265
29,200,644,1.5281637611210868,1.2737996538346583,1.8057241398495556,2.161627161474211
30,50,287,1.4687498703320614,1.2397362753236645,1.7514274528609373,2.1160504765122394
31,50,269,1.4220241828850786,1.223380819503598,1.6706658319698608,1.9043702157785642
32,50,292,1.4948835737484703,1.2686984791783709,1.8003976292775448,2.0839752639728184
33,50,280,1.4591395541804433,1.1926680978449056,1.7798845080624581,2.1519613301506975
34,50,287,1.4512161938654102,1.2329420017883153,1.7210603902939507,1.9735126350535641
35,50,298,1.459489684244725,1.240541811071365,1.7717376165531962,2.1548037863256218
