index,totalCarNumber,numberOfTrips,median_overhead,q1_overhead,q3_overhead,p9_overhead
39,200,629,1.5205081212462739,1.2755147320778706,1.823027737437355,2.162871497606674
40,200,629,1.5735995868896318,1.2856480135687864,1.8394593967365938,2.2081281894738103
41,200,572,1.5410340205432642,1.3095021598893772,1.8454682476295414,2.203497220600785
42,50,204,1.501653179253021,1.2661094554050225,1.7816471688083693,2.1099842319182494
43,50,184,1.4133379123770762,1.2282133085506564,1.6267371123947076,1.8537454472794197
44,50,195,1.4530609374723351,1.2277673698337144,1.7352596970063172,1.97687713231484
45,50,171,1.420932611206171,1.252333221299999,1.7155242375176398,2.040908253529243
46,50,173,1.4655870543041385,1.257540982638566,1.68460063717943,1.9529053317449352
47,50,242,1.4820863254955565,1.2276912178593773,1.919108765399818,2.714387388364996
48,150,522,1.5566495618665854,1.2996918678796658,1.8526573644363573,2.3012684264225425
49,150,523,1.5159964263326873,1.2627604647184256,1.7778293192075032,2.0547730317034354
50,150,515,1.4952970859820784,1.2802896395480468,1.806226922863158,2.1724889599110107
51,150,493,1.5648833286997244,1.3003445048437645,1.8222270337293194,2.2036017064233695
52,150,504,1.4989841531537074,1.2496785174586544,1.79243938428774,2.107262185894236
53,150,683,1.5154919006075558,1.2883023571021222,1.853971854757587,2.3114950720801133
54,500,1515,1.763603956001019,1.3908705194200595,2.2470379051364655,2.8799229914882334
55,500,1618,1.7532826027774708,1.391723292782278,2.2067800547073575,2.7424837957801413
56,500,1581,1.7380815467320727,1.384194332623353,2.175306174804748,2.7685455974122766
57,500,1581,1.7376616440578998,1.383452686225917,2.162496552468699,2.7507281863534074
58,500,1568,1.762514470244987,1.3835380489609994,2.1868893774415534,2.76880049627354
59,500,1559,1.785047442550656,1.381578335219543,2.2580599506928243,2.919074532098261
60,550,1601,1.7776203131273562,1.3861462458158758,2.2440430243755247,2.921395950548689
61,550,1595,1.7797735721469874,1.3674087471388394,2.258961176274262,2.9848596366103193
62,550,1626,1.7905026671187458,1.3786120108368909,2.262821704359012,2.88356011769422
63,550,1602,1.7723169125999807,1.3716506123760983,2.2761841593521344,3.013042971378077
64,550,1597,1.7901098058401947,1.4039404942366176,2.26313663665614,2.9870684182079303
65,550,1642,1.8341007895752872,1.4057304949328735,2.36649126243673,3.0475140831561727
66,620,1703,1.8329357579973269,1.4130346466958414,2.360356915077289,3.1493809045044316
67,620,1735,1.817040535884956,1.3900757833826871,2.3918164492488003,3.2023017823011024
68,620,1652,1.8697060367411495,1.413622803853583,2.5308216485083883,3.432210480446425
69,620,1695,1.8581888232130386,1.3789668712509524,2.42682149239356,3.18574828454633
70,620,1724,1.8301085493134752,1.3776362930928592,2.3998292144768736,3.324539111536482
71,620,1581,1.7666209710459928,1.3370116235163976,2.3040991494693945,3.0863570738377364
