index,totalCarNumber,numberOfTrips,median_overhead,q1_overhead,q3_overhead,p9_overhead
0,450,956,1.7051815354118707,1.3597928318664296,2.12308415984599,2.718418469412168
1,450,1467,1.7149302904407764,1.3947224405518046,2.121029271633825,2.545487476971779
2,450,1337,1.7396804068335543,1.4096811728643548,2.158246943391141,2.641958607490489
3,450,1373,1.7146486792921818,1.3826649937576792,2.1247267472866667,2.6294335736239796
4,450,1421,1.7246225703916866,1.3594716438004368,2.116151231534951,2.623197684156326
5,450,1419,1.7538533599621853,1.381022415793766,2.17292963535753,2.6288731607740665
6,520,1393,1.7774988383670094,1.3701817133605798,2.1799011696683643,2.7823177997231983
7,520,1418,1.8063993146289636,1.3815288131143786,2.305220360732929,2.92312918754602
8,520,1415,1.787455914854574,1.3586835876711603,2.2284055968355916,2.803545760917678
9,520,1464,1.8022412059397324,1.4102088143462317,2.250105434371095,2.8095306713362707
10,520,1441,1.7613603663784168,1.3750448010345435,2.2506087894529747,2.9395415915440815
11,520,1432,1.7722401398261014,1.4076016826999016,2.2820298340102454,3.0677885467799033
12,600,1575,1.8716838989277662,1.4362869111640824,2.43598055742076,3.2759785572011455
13,600,1533,1.8319793603388117,1.4219901719901722,2.3404155774150097,3.175289434933963
14,600,1619,1.8352474768310567,1.4212505302428589,2.360739765832732,3.2091806507549068
15,600,1587,1.8553246120614455,1.4174633436656026,2.395938739319175,3.1549422227105244
16,600,1624,1.822254403580887,1.4066839510521523,2.3315675098496693,3.066962659840351
17,600,1503,1.8409105016669285,1.4050937095682572,2.359749770352974,3.118235112095989
18,350,1087,1.680587288618211,1.3501537535942063,2.0058037058307763,2.433509331448974
19,350,1069,1.6650751958523466,1.3566328848552547,1.9867969649846247,2.383973199737101
20,350,1119,1.6437160258902326,1.3498386820972772,1.9891717240488482,2.4741795588111746
21,350,1052,1.6473567291097262,1.3675385515481786,1.970737940845316,2.4087882963561005
22,350,1140,1.6664750327048208,1.3678249298400733,2.003080120022317,2.454664998154684
23,350,1010,1.6350175498802126,1.3440384425269234,1.9887983017646085,2.4399498841417957
24,200,699,1.563851671391958,1.3134259196135605,1.89694634656454,2.2422434152516026
25,200,711,1.5815575943755338,1.310381683869322,1.895842632151651,2.247851636228843
26,200,693,1.5297143950733314,1.2865423379119023,1.8649625286940765,2.278268054454221
27,200,705,1.5559991803221807,1.330005648517965,1.8787227410012548,2.2733451577400206
28,200,704,1.5800651484249892,1.322766280287805,1.9119769457559035,2.294709841835387
29,200,608,1.5551209307776785,1.2910274293917225,1.8596888641944318,2.180362381484778
30,50,132,1.5526863270940643,1.270401794804755,1.7365043215148321,2.1615201776674
31,50,121,1.4497780690424762,1.3182678837628161,1.7274609871054394,1.8952982019293496
32,50,134,1.4776739645923804,1.2335430885300502,1.824046705409652,2.085028140137982
33,50,131,1.4693547540328453,1.2055380995309903,1.7692162105542097,1.9929033123216544
34,50,133,1.4754572691037091,1.2377672825462671,1.7766559368645964,2.094921835825645
35,50,175,1.4946396901637475,1.2685336106429062,1.718328235547434,2.0090819366063903
36,200,665,1.5511007711177163,1.2970815743754849,1.8717524918504187,2.2204484779101996
37,200,662,1.5496401663391144,1.2828005044866457,1.8852789843194835,2.315784810852979
38,200,667,1.5470144780071975,1.278192887902552,1.8715365963089408,2.1928239741919806
39,200,657,1.5720022506740043,1.322811658988277,1.9058225167667124,2.3056122499402547
40,200,645,1.5879418205548188,1.3080471746787676,1.9259215074843437,2.229637454681994
41,200,532,1.5615996651693256,1.292679333883903,1.844582478340444,2.224167930033826
42,50,139,1.434226362077817,1.189822989669262,1.7236362094954443,1.9760266856972382
43,50,131,1.5014280161066662,1.2323032395328903,1.8330101105422645,2.1883340698810696
44,50,135,1.4317345827539838,1.242428385881755,1.709783062692735,2.07318511937162
45,50,128,1.4631012607201885,1.2507104906512825,1.6688066726677837,1.8762013702710012
46,50,129,1.4893962096163922,1.2886954431459252,1.7759877163763196,2.0613106536118027
47,150,229,1.610798592032516,1.265437181421724,1.9892233483087396,30.0
48,150,588,1.5413878914435517,1.2830362015025272,1.8101599808803304,2.173263732453554
