index,totalCarNumber,numberOfTrips,median_overhead,q1_overhead,q3_overhead,p9_overhead
0,450,1001,1.7656277181787399,1.4010655393811196,2.1383134833420496,2.618705380947619
1,450,1455,1.734907272563221,1.3750739587243976,2.128596295694044,2.6107232986105036
2,450,1401,1.7172323275428556,1.3879905523255816,2.107126569594065,2.6371236730736958
3,450,1466,1.712035477725899,1.3970384765038244,2.0974787868825553,2.5411345198456736
4,450,1422,1.7403055552501028,1.3918730707545135,2.135865869144197,2.6068650817191354
5,450,1437,1.7474088418455196,1.3856760814567883,2.1523894738780225,2.699517846415689
6,520,1576,1.7336220426149458,1.3718242091319763,2.1912624946787975,2.8027459769895913
7,520,1550,1.795774116100925,1.3822583361501093,2.2494348938140623,2.840027679027068
8,520,1572,1.8102482451927313,1.4192038204953306,2.229191101827188,2.8208138472997772
9,520,1605,1.8139874797460576,1.3952608402368494,2.305766584588409,2.9750019301470774
10,520,1626,1.7481516094269833,1.3719212073247036,2.2039235406675775,2.8986416498967955
11,520,1618,1.7860172198121873,1.3741262096429263,2.255086229170081,2.94120961605611
12,600,1726,1.8241746071145304,1.3866023355537134,2.363309549520939,3.1101631851960634
13,600,1741,1.7979998691253376,1.400582670463075,2.3253159992147774,3.1450884327997666
14,600,1744,1.866593713558242,1.4124423835493556,2.360294299989752,3.213307955575259
15,600,1728,1.8350020050429656,1.4007742263280127,2.3672387959064807,3.091083669529774
16,600,1637,1.882476218341365,1.4490719287241351,2.423252031529737,3.313863505727058
17,600,1630,1.8069021210830902,1.3946117262989306,2.3366188335023166,3.247904476453182
18,350,1163,1.653318424962368,1.3459583467998437,2.010317070081965,2.3995778205757614
19,350,1127,1.6436936639352868,1.3670590865109764,1.994770042764317,2.4386023392811893
20,350,1111,1.6510863179949649,1.3372113885002759,2.010566044556131,2.4921034735767122
21,350,1144,1.6247269899009966,1.3376560379270357,1.9469934858228959,2.3371138142440855
22,350,1123,1.6410774309381118,1.3242296413425765,2.0205141508914704,2.461643314822728
23,350,1029,1.6669370330758213,1.343595284299813,2.0554165481918294,2.488213424737221
24,200,578,1.544799481478168,1.3080556808782684,1.9081574503706948,2.276226286171919
25,200,594,1.5664410453553288,1.3142222328180897,1.8737302661159525,2.172611967556996
26,200,613,1.556328553169975,1.328894374752525,1.8577792876561605,2.2090787635757185
27,200,608,1.553052411682967,1.2918169524324439,1.8605189858862197,2.2574003229860367
28,200,609,1.6024009733998203,1.3231550285770226,1.8836501895286346,2.282372693728729
29,200,526,1.6164732977035987,1.2948365337696206,1.9255078674561519,2.289239197298879
30,50,136,1.4731822533989942,1.2283334442858451,1.7376733316199595,2.0766631252357177
31,50,152,1.493137592849935,1.2440841333603734,1.789415345754308,2.0830648604051354
32,50,159,1.5126003936962706,1.2334834334652633,1.8265865909675298,2.2574920490168635
33,50,150,1.4559984019913916,1.2637279388137677,1.7320115168765151,1.9922018380513353
34,50,155,1.496376562171999,1.2584722767465175,1.7404804202033786,2.172744908973687
35,50,214,1.5393803036654878,1.240886257849175,1.8368873900593834,2.241831696127687
36,200,761,1.550295395099913,1.2920860788998465,1.8487882328302472,2.167172778506617
37,200,742,1.580103910890668,1.3063904707485439,1.8681386649385228,2.188274294256708
38,200,751,1.5248047448862445,1.267244017175671,1.8340855042752764,2.22320443299957
39,200,760,1.5833565506092981,1.3124429128703785,1.9057460354289064,2.3160849727185977
40,200,750,1.552862237842707,1.285044608672081,1.8249434217514495,2.1585598309890806
41,200,605,1.5901346729984405,1.3244464272311518,1.9073228351967786,2.2326875297416895
42,50,148,1.510177733314883,1.3293966750294912,1.763707528595134,1.9962042502286401
43,50,132,1.4978448831147477,1.2645357712025804,1.7275190761301111,2.0243975703123667
44,50,140,1.4617092947454546,1.2662295388830977,1.7726949970351795,1.9289896893849081
45,50,163,1.445993938600919,1.203538217546166,1.7384399728498583,1.9964489118108746
46,50,150,1.3895074120602064,1.1712852549836141,1.649107605246686,2.048334539090783
47,50,196,1.5932317296161287,1.3296225306293818,1.9440456367048822,3.3775059374443055
48,150,449,1.5339817479498234,1.324925218325877,1.8259639117773157,2.130022047302125
49,150,471,1.5052868854067,1.286856162637925,1.8347130803098728,2.138008783557413
50,150,500,1.5550770735044375,1.321466341568651,1.8471637944567307,2.200453572468563
51,150,496,1.547606048682349,1.2803082610173107,1.855813196698636,2.2061965549084617
52,150,477,1.5708955894990393,1.3001046343232534,1.7897922786097769,2.099670719747539
53,150,634,1.5979618198545567,1.3244363679797058,1.9995466932208406,2.473695281619281
54,500,1432,1.7885898162800244,1.4103074517219638,2.2293865668084067,2.8686819761592215
55,500,1473,1.7837936391421119,1.407479035454966,2.252447799031272,2.891994671295913
56,500,1493,1.768514332951316,1.3855743230870545,2.223968400810388,2.7936365216284496
57,500,1481,1.7705524988562278,1.3809629856090089,2.238212682300425,2.774250945939344
58,500,1519,1.7771542886870264,1.38064498772693,2.2619120527131376,2.829996536819276
59,500,1511,1.7912308685122962,1.3802126367314609,2.274712767849689,2.8275863458995776
60,550,1645,1.7762333606321865,1.3939005383176042,2.265662667367158,2.9882445322482156
61,550,1597,1.8380713758575222,1.4088887360291789,2.3302992757772016,3.031025644121074
62,550,1627,1.8003250636479478,1.403834637068326,2.314990272356704,3.0830566449681296
63,550,1634,1.7870122560327384,1.381676701698027,2.2852773348214157,3.022695143563299
64,550,1678,1.7880269811193856,1.3789064721275162,2.270965550054211,2.971369651357722
65,550,1658,1.8284017227648997,1.4183168515121647,2.2978508953651033,2.982498994922245
66,620,1764,1.856158572527461,1.3870026213560853,2.361631861071941,3.082154578316192
67,620,1784,1.8860078042058177,1.4215181352034956,2.452711203617121,3.2158637316716066
68,620,1741,1.9030737427345377,1.423183075833131,2.482102699073482,3.311404324344544
69,620,1765,1.8266101503499872,1.3931929321800574,2.3402245036412603,3.094992384367905
70,620,1739,1.8526800142611901,1.4305433132179357,2.4293357262856206,3.241159392658493
71,620,1526,1.8748519533673202,1.4291932219987518,2.3476415363570533,3.0623277868595773
72,500,1508,1.7751701257623107,1.4104729336413429,2.2549917636679058,2.803905427520742
73,500,1457,1.77667630817319,1.3925064736514412,2.2889187951076333,2.9012132965650053
74,500,1501,1.746084493837033,1.3797425163207866,2.2000485895617063,2.8470612142076606
75,500,1412,1.7679661744354127,1.386762913895933,2.2856017709599854,2.960073448963172
76,500,1512,1.7153074592522373,1.3534759219250918,2.2000622589432077,2.7843484321692618
77,500,1252,1.7372458860599718,1.4006556016158431,2.174293011390013,2.6594529350676415
78,300,1003,1.6196549082196252,1.3481445889668466,1.9381600632350722,2.325935266280297
79,300,960,1.6153992609329817,1.3349903143222936,1.9646015632028722,2.338463352895447
80,300,997,1.6389981576964938,1.334628258189936,1.9462127774660203,2.3866932210696192
81,300,970,1.6437470507315486,1.3309001871416763,1.9611560143670346,2.3194923416914754
82,300,961,1.5970312834416254,1.3215688159737657,1.981256769605701,2.3256470042817177
83,300,734,1.5899103397306866,1.3347593662040307,1.9646184817268846,2.311271735270438
84,100,293,1.4992730714251108,1.2622259303910393,1.7527092687975718,2.05865120398832
