startCarNumber,totalCarNumber,overhead,duration
446,450,2.249301223045806,382
448,450,1.3506182514803202,67
448,450,1.4238557033144603,321
448,450,2.385554821615933,1016
445,450,1.9087815432858257,324
444,450,2.2110163831270935,487
444,450,1.5075068248440704,488
445,450,1.5258947479623448,224
447,450,2.227740860930144,284
449,450,3.0697559308402065,523
447,450,1.2602298677531842,48
447,450,1.5153791777271788,126
448,450,1.3686763783707878,209
446,450,2.0918509857845584,511
449,450,1.4668285067579687,166
448,450,1.3154523662659245,144
449,450,1.245667984622496,252
447,450,3.763324860667606,380
449,450,2.29753387979665,352
447,450,1.424458995876576,206
446,450,1.7128148481112464,544
446,450,1.634230041636155,460
444,450,1.4795609949454167,40
449,450,1.5842663129818477,377
447,450,3.1877672586318866,331
447,450,2.399091980460152,549
446,450,1.6964041835612962,505
448,450,1.8090837053777074,200
443,450,3.356619700643317,408
448,450,2.0609660557927283,349
447,450,2.7883418218112594,131
448,450,1.5197827568263291,88
448,450,1.641666254246644,334
449,450,1.745892558450847,270
448,450,2.210809594135167,331
448,450,1.7401308035599765,332
448,450,1.718076669436805,332
447,450,1.9945780537651387,518
448,450,3.3679784639794255,433
447,450,1.7699971923203477,260
446,450,2.045526408656712,617
446,450,2.1983248965633653,673
446,450,1.8474696707436808,342
448,450,1.8418861033826008,400
448,450,2.4291053341920317,275
446,450,1.0438768622900898,163
448,450,2.0059743910479315,209
448,450,1.3752802051989397,414
448,450,2.1947572173121457,485
447,450,1.1572300024658666,278
445,450,2.0286565528469196,449
445,450,1.190170024289184,22
446,450,2.630213007143414,479
447,450,2.314310426397843,411
448,450,1.5460995418274817,232
447,450,2.0751740737297735,497
448,450,2.222284148758169,314
448,450,1.4913231209105025,367
447,450,1.197951842610103,195
449,450,2.1320058183334174,516
447,450,3.146340937308006,95
448,450,1.74199048798449,446
447,450,1.2737705914024677,76
447,450,3.067717057323807,891
447,450,2.264209432083864,566
448,450,2.765618451239846,389
444,450,1.1732267354064205,43
448,450,1.1146629510920516,210
448,450,2.6138378605102575,673
448,450,1.6917255261482709,499
447,450,2.301395365999871,613
447,450,1.6555461525599093,577
448,450,2.4465065113831677,506
448,450,1.7307497986748572,430
447,450,2.620773585333355,239
445,450,2.0557784151596454,687
447,450,2.941800352817911,175
446,450,1.6139769877154218,701
448,450,1.748078326274756,493
448,450,1.5872929462484295,429
446,450,1.8685863025541574,268
447,450,1.9781729904833483,191
447,450,2.0794050711101106,359
443,450,1.553707934008932,132
449,450,3.207223435434641,874
447,450,1.8889565853551329,355
446,450,1.349508777714518,105
446,450,2.7487366556397426,505
447,450,1.0505783706848184,245
447,450,1.9462519872153108,641
448,450,1.6052758292310534,196
447,450,2.997370014548847,644
448,450,1.7887604671530193,197
444,450,1.0700002741883048,59
447,450,2.5226373353983322,356
448,450,1.6791016693648797,479
447,450,1.7058124018300171,610
447,450,3.8587136029561853,253
449,450,2.958621186868698,629
448,450,2.513258001142964,436
444,450,4.08567473488666,116
447,450,1.919466526624774,490
448,450,1.9716903668334822,565
446,450,4.821179028590805,951
447,450,2.3620782923978023,705
448,450,1.9210721862037996,221
448,450,1.4470373738155804,382
447,450,1.8840024728861269,307
449,450,2.3777051005112666,474
448,450,1.7984212791841117,462
449,450,1.3374210520283383,293
446,450,1.0369845762449426,48
449,450,2.829564807552242,568
448,450,1.506061284617312,202
443,450,1.1932881843739829,76
447,450,1.7865747377092096,728
447,450,2.5923100055725343,232
447,450,1.912658069307331,460
446,450,2.0288684425665546,364
448,450,1.745350753485032,597
446,450,1.9823954427143768,321
447,450,2.3015544279797218,250
448,450,3.2353119573456808,632
445,450,2.551046397883392,608
448,450,2.587811600818835,529
446,450,1.4801147231203644,514
447,450,1.923012841212546,545
447,450,1.8532254909991193,453
446,450,1.1426367331822176,140
447,450,1.2944086170630793,14
444,450,1.9048035571542057,300
447,450,2.582357211915073,482
447,450,2.2655216130323095,486
448,450,3.1559642527220833,542
446,450,2.4468789938039035,418
446,450,1.3633087259950813,184
446,450,2.4902786312904235,773
447,450,1.3729862935590202,401
444,450,2.2261517888786315,231
446,450,1.383130657530908,350
445,450,2.5279623535996842,364
444,450,1.296284028057917,202
443,450,1.98357943843089,315
446,450,1.6941575977293402,451
439,450,1.8331212028164487,282
440,450,1.6073805037938058,294
444,450,2.5479077003745942,341
446,450,1.8145616428594817,133
443,450,1.1656642829033153,287
443,450,0.9733682597148089,278
449,450,1.1164367258629941,107
447,450,2.104150244688513,470
446,450,2.211039733520615,293
444,450,1.9596872663036438,406
448,450,1.5187246928212017,23
446,450,1.498424307464968,268
444,450,2.6708338599891794,197
446,450,1.6362140418340652,300
449,450,2.371926101628585,763
446,450,1.8513850827016656,262
447,450,2.89983148725115,386
443,450,4.532591555636111,377
444,450,4.483219188302429,86
444,450,1.1457276695009788,226
445,450,1.923822910880012,317
447,450,4.355236006738457,252
448,450,2.3487626408150653,491
445,450,1.0902463495583121,269
447,450,1.3181443992224482,61
444,450,1.5626125882754833,365
446,450,2.2829354137012117,246
447,450,2.017369983808212,280
443,450,2.6203725800209896,367
448,450,2.359489043012527,217
445,450,1.9266836889993373,319
439,450,1.844287067293736,417
444,450,1.4864696000866267,177
448,450,2.364818678390379,81
447,450,1.9480436643814614,555
446,450,1.9031138800954195,371
449,450,1.5630997112727274,305
444,450,1.5097236194863062,361
447,450,1.6303499723109423,146
442,450,1.8002086463151474,449
446,450,1.9094157584107014,595
447,450,1.4053754072512867,45
446,450,1.4787043217347449,506
448,450,1.7267756589997396,381
449,450,1.4960734019047162,296
446,450,2.7064322491678885,833
447,450,1.1242031564347523,90
449,450,1.2329141771511196,124
446,450,2.7799821568395195,580
448,450,1.3999645760155894,91
447,450,1.8523278979352433,522
447,450,1.4268124905105202,125
447,450,1.4071885668125768,405
442,450,3.80172237632156,506
445,450,1.8772186538699829,586
449,450,0.9031265504646895,159
445,450,1.8882296196026787,468
446,450,2.267741019112617,377
447,450,1.3987765140579649,378
439,450,2.3908349570184573,546
444,450,1.6548394256410877,262
447,450,1.2748443730844632,86
447,450,2.2373067858575726,196
448,450,1.8864105233885413,21
446,450,1.7720800365735392,454
448,450,1.9631215022351445,402
444,450,2.6198460537512287,325
446,450,1.9412349540377534,212
447,450,1.4476527951151514,335
442,450,1.6033150116127313,617
447,450,1.5694697430922913,173
449,450,1.293816803086635,76
448,450,2.8935502985975092,452
444,450,2.5165304491030893,506
448,450,2.565601495554306,921
448,450,2.6001505606446504,193
447,450,2.00076239244571,318
445,450,1.1318915823190685,194
446,450,1.4358745010710858,352
445,450,1.3273846496049881,133
449,450,1.0837902076537862,175
447,450,1.4225877363586854,284
447,450,1.37163400319621,56
447,450,2.492095712562065,694
449,450,1.958309242903647,453
446,450,1.209940483797018,240
449,450,1.5171969843764352,456
449,450,3.1271182217350724,522
446,450,1.3165884509513281,40
448,450,1.9625136878380103,159
443,450,2.1875495691786404,673
448,450,1.1010075074330297,163
449,450,3.800097146618416,133
447,450,1.280862223280349,56
444,450,2.077769054771617,567
448,450,1.3341437117009733,260
448,450,5.30988318028129,116
446,450,1.7043181045077735,460
445,450,2.2954346455012598,392
448,450,1.1520312339923005,87
449,450,1.4477559620728315,187
448,450,1.2751731654867515,113
446,450,1.95456756886848,619
446,450,2.0747285127091097,426
444,450,1.7115555538124387,401
447,450,1.4184858137988627,194
448,450,1.2062133342396697,277
446,450,2.3902783274381347,747
449,450,1.0822175563886098,194
449,450,4.447260647596307,1249
449,450,1.7623362395636182,535
445,450,1.31332864402896,288
446,450,2.4235544446244015,449
447,450,2.27875392927936,511
448,450,2.868097285142598,468
449,450,1.269287702149532,269
449,450,1.0429447763756032,191
446,450,4.031192796108406,220
444,450,1.792672699499062,566
446,450,2.483232273950149,610
447,450,1.3869891675884676,47
448,450,2.3485713928303613,293
448,450,1.4500863147441074,292
446,450,2.17103672116256,449
444,450,3.1125682106813706,510
447,450,1.1302578018995928,26
447,450,1.6939463872469303,579
447,450,1.521211007174954,175
447,450,2.16623774763944,329
448,450,1.1641126531157127,139
449,450,1.3086893958734653,65
448,450,1.3231864328920329,203
449,450,1.9979679071221994,637
447,450,2.5135553703586004,449
446,450,2.109148787403587,418
446,450,1.0198604408909298,238
447,450,1.2539657005011209,187
449,450,2.3290932951892125,443
447,450,1.2588396199804934,89
449,450,1.7359465028365657,122
447,450,3.1343076221064528,1345
446,450,1.3033219287538134,208
448,450,1.676142380510946,309
447,450,4.384951953500531,442
