index,totalCarNumber,numberOfTrips,median_overhead,q1_overhead,q3_overhead,p9_overhead
0,450,1165,1.7315513632279074,1.3799589605235432,2.106392082235398,2.6068265607832948
1,450,1672,1.7321667500963043,1.3629834762447617,2.1181488945592166,2.5803522305298316
2,450,1667,1.7190683430651317,1.3719305763763123,2.1276656960814426,2.583053712666812
3,450,1636,1.7053432006435472,1.3327422138485632,2.1171036461584305,2.6142036374574324
4,450,1697,1.7603835499647724,1.3864076134623358,2.1857329082626498,2.724268639475244
5,450,1624,1.7227887463932994,1.3528321739186422,2.148631923136023,2.6460438445816377
6,520,1732,1.8125804237119756,1.4256933468270363,2.3041198769361078,2.9596253943914275
7,520,1799,1.7793550724031963,1.3895654448064512,2.218131622473127,2.785851140611355
8,520,1797,1.7773416600319742,1.3619489198630252,2.1683072998158828,2.7464479431892523
9,520,1774,1.8038103583987364,1.4236784471016375,2.2747198120418166,2.8474311072530627
10,520,1838,1.7950677377733169,1.3716037230979727,2.2741212856046085,2.915245475633016
11,520,1747,1.8006534759804877,1.3987901149687314,2.2948631248757883,2.958339839650299
12,600,1857,1.82774182123532,1.3907262662249895,2.404562854032704,3.0683868538018024
13,600,1844,1.902825283257843,1.452986205967249,2.48156164659021,3.246949844065975
14,600,1862,1.8694629790623003,1.4119317235845699,2.385849313170686,3.207612320745225
15,600,1861,1.8643730522246849,1.4329430234065221,2.3862247225313533,3.1191202277347467
16,600,1862,1.8723610546512361,1.4191308385011143,2.443983819825882,3.2283906742533945
17,600,1829,1.7842625460968842,1.4006699951952448,2.283573191247789,3.06896229826109
18,350,1404,1.6266636736543376,1.3378664511086775,1.955611697480065,2.3612600147069016
19,350,1349,1.6611567099999716,1.3634880854905587,2.035822245984906,2.4382922904259896
20,350,1404,1.658906105998706,1.372451422527213,2.030955453859443,2.442507821768404
21,350,1319,1.6864430194996036,1.3547730537566207,2.04132928434488,2.3777593517927427
22,350,1376,1.6691902857577068,1.3442167818082051,2.038112816724337,2.47800673592054
23,350,1278,1.682777398910321,1.3590484165504626,2.0527862976911644,2.4501548622219156
24,200,844,1.5594086211422573,1.2782468926995185,1.898638382604505,2.31212269858665
25,200,763,1.5781202325872787,1.320627182554388,1.8832853094714181,2.238216767901924
26,200,778,1.5737917749973827,1.3542360755819132,1.8585160329018882,2.2116320166278722
27,200,816,1.5468945920946915,1.288869272182211,1.8288726116447536,2.2240635667088826
28,200,769,1.603110609814429,1.322786240869358,1.9147925730728121,2.2394681058969113
29,200,747,1.5371732731883287,1.2928192691363596,1.8360897077775076,2.218794573065071
30,50,104,1.4750076954436282,1.3085716931223441,1.789629750825947,2.1108727100563835
31,50,110,1.5280686826753387,1.2703534918676254,1.7858713971831655,2.1218135726944904
32,50,114,1.4399157311048687,1.2745560031966896,1.745220714709606,2.0778704247192596
33,50,119,1.443061173611597,1.2270133139868618,1.7851070249386853,2.112377268072182
34,50,105,1.5622554243430038,1.3213401450952822,1.7883787751789078,2.035728214792064
35,50,150,1.5234309739711072,1.3108821129687085,1.8149796307567103,2.1777230836661303
36,200,773,1.5732774434527237,1.3159175725365158,1.8678630967549954,2.211287033215394
37,200,731,1.5348275042956283,1.3155703994014367,1.8521559124670297,2.2530921846070706
38,200,739,1.5651001919431613,1.306695428194002,1.8629235494930994,2.272829392388913
39,200,742,1.5589770366399494,1.2775552641640562,1.901592813125845,2.231629030973047
40,200,729,1.5695172988387838,1.3047930154117096,1.8676903415099733,2.2091826623222843
41,200,612,1.5907926086015585,1.2930645197922628,1.8920984268172478,2.2022371498917765
42,50,107,1.4980239482020288,1.2154720403623593,1.7861355040930869,2.044292965852001
43,50,112,1.5480952587605255,1.3018882044535778,1.8263267193197597,2.253586031636325
44,50,116,1.576270936869435,1.3014767217747993,1.8508896508371442,2.134170259319453
45,50,114,1.4711876320382484,1.1996532020394102,1.782725997914534,2.1151981201133356
46,50,113,1.47988404711305,1.23207930013638,1.754057221547384,2.0840298981206824
47,50,163,1.5426157914158714,1.2471500851684176,1.9357943544616525,30.0
48,150,431,1.5576828068782076,1.277269159365103,1.841256363457382,2.175033914296681
49,150,439,1.5557048373204911,1.287782815388461,1.874662019401846,2.2139266048553186
50,150,463,1.551384965700121,1.2972591156179418,1.8298213626493331,2.178932422671738
51,150,442,1.5695035649791014,1.3246627405344058,1.8524865931773606,2.182504373906014
52,150,471,1.5261725411439129,1.2651421636347404,1.8182606300138555,2.1663080986693553
53,150,571,1.6208210877594391,1.304551256982791,2.015818338103421,2.522872548667121
54,500,1421,1.7792107626859708,1.3609780755967111,2.237751321880051,2.9415284397299724
55,500,1364,1.7208564100321813,1.384804491637961,2.1895582112312497,2.7171341669679325
56,500,1350,1.760566455576258,1.389440989033766,2.2314640661809535,2.815577757765724
57,500,1397,1.7802291838562951,1.3854911470045788,2.1982854335419346,2.754638401471908
58,500,1384,1.7787328174348978,1.3824751497774341,2.1783553709557717,2.893506566188031
59,500,1462,1.8104084056797356,1.4256344939580368,2.234140099605355,2.86766710665752
60,550,1517,1.7840620752333651,1.400245232609991,2.2857481535963795,2.897005895118304
61,550,1568,1.8288416513676329,1.4334880352979702,2.319848596364708,2.9219407326296403
62,550,1535,1.773140813563512,1.3815997687011046,2.258949316701895,3.05713011001755
63,550,1567,1.8151006393949616,1.402276175797001,2.3839876281255923,3.056566253253948
64,550,1541,1.8055419462373146,1.4187946884576097,2.3246138693990686,2.9581277307601805
65,550,1565,1.777290732489499,1.3935457691673279,2.3068322955287903,3.054471447875832
66,620,1593,1.852800209924702,1.397481277591128,2.4120355742078106,3.267249980224107
67,620,1579,1.8325020950515407,1.4171154184364139,2.359912205520918,3.239757597600187
68,620,1554,1.9182247982283225,1.456263780030263,2.457935262554115,3.3015399677206783
69,620,1538,1.826252852163038,1.4321118958867374,2.331744388175682,3.109760096698549
70,620,1518,1.8221021198154113,1.3897233857331965,2.3717993387594354,3.2421486396157375
71,620,1419,1.8602055814295915,1.4141396496389291,2.3744685681455753,3.2708836919389004
72,500,1392,1.7842191821210907,1.3970254292786353,2.2294055434107847,2.797539894351842
73,500,1350,1.7895891731049591,1.4006636741468008,2.2394052935370183,2.8794008741128114
74,500,1423,1.753296339823269,1.3770793870817406,2.2123455161048735,2.854420762445303
75,500,1413,1.743340158641839,1.3714208852448502,2.244305450100928,2.7925815236308633
76,500,1399,1.7588376508214296,1.381456628986256,2.1713268329760966,2.901694485940571
77,500,1202,1.7331034697180585,1.3616881210876048,2.1435480891933283,2.6708942968038456
78,300,935,1.6396189849503122,1.3652571057348026,1.9836883295923826,2.405028143898572
79,300,915,1.611020175543417,1.3283002500523788,1.9487220607573756,2.2804643578668475
80,300,925,1.6375589920706637,1.3375676174887574,1.9716706977347835,2.358061390812312
81,300,915,1.6081640573504752,1.3415117887278853,1.9331232228086503,2.318414573001712
82,300,934,1.6405233033343105,1.317153824807377,1.950957633211181,2.3132002032487686
83,300,678,1.6208145585717642,1.3502565237428799,1.9181457009194625,2.3031873176237005
84,100,324,1.5372685917756326,1.297140882048072,1.82372399217263,2.165616497110176
85,100,319,1.4911400945693618,1.2459068066894523,1.8103681928053634,2.1718998731801675
86,100,337,1.52179313217045,1.2642213525075088,1.7863652069608076,2.109316077837039
87,100,323,1.4722477941910133,1.266184922914216,1.739602440117567,2.062834758843205
88,100,310,1.5501310819436434,1.3133042232883096,1.8418154373831226,2.254832720668414
89,100,348,1.4647593958986365,1.2484225779845657,1.7607036433168903,2.1507513333426886
90,100,326,1.5229658995880926,1.2859191502940512,1.807372015273009,2.067397972695101
91,100,341,1.5335223211715898,1.2885966857404267,1.8235550313170932,2.195285687398885
92,100,313,1.5290512402534848,1.2887761491291136,1.7846723524548294,2.194394482683855
93,100,342,1.5071140916715293,1.2599517685353296,1.8435567678533997,2.160949463369406
94,100,320,1.5152210401859563,1.2698061471089772,1.820426888461966,2.106480928503068
95,550,738,1.7375866613862265,1.3748726894251215,2.1489263853938794,2.722119714577502
96,550,1538,1.7862650032617857,1.4217461832334006,2.278090532380466,2.927625212896446
97,550,1521,1.7785920171087382,1.3906374895900997,2.2610247333515088,2.944447475878477
98,550,1500,1.7989982714251465,1.4135451586283414,2.3019821910272613,3.0120237127468736
99,550,1557,1.809373455478385,1.3739793441082915,2.3000605817864797,2.994695870617985
100,550,1556,1.763461266587415,1.3797517631778407,2.240330284100693,2.903162079394835
101,550,1361,1.8185004184845055,1.3955094789483806,2.3206812679790474,2.9737705307237237
102,500,1421,1.792125614230956,1.4094976203280727,2.2736965604495074,2.787587188936258
103,500,1478,1.7538729622552738,1.3856847482608006,2.203599785484744,2.7506361466837936
104,500,1490,1.7449057238382117,1.3783479287342737,2.2086722748132743,2.7739300259667745
105,500,1413,1.762350850428752,1.3636073445637502,2.265862391520331,2.839776280110421
106,500,1465,1.7773824984570439,1.399348392477793,2.2398709937512598,2.9029820131865898
107,500,1404,1.789733729639423,1.4164945632478312,2.2444482223741993,2.961637677459789
108,600,1593,1.8426841694539302,1.4182404907665667,2.4038243307971925,3.160007923530438
109,600,1598,1.851807389527676,1.4152338055155949,2.4112196633765675,3.191726772554926
110,600,1634,1.8385963706902562,1.42293358844791,2.362968802266468,3.0837571764997675
111,600,1644,1.8551911893189443,1.4094613149339086,2.3552970678133818,3.1362433121778297
112,600,1577,1.850852048134547,1.421533195425588,2.3743881265926103,3.1715633902880507
113,720,1500,1.8215185681607056,1.3903203265572306,2.432816176052757,3.3114485120965216
114,720,1624,1.9367512844773218,1.4732682951488398,2.564718002047226,3.8137464401438868
115,720,1582,1.8824185778303284,1.4350287682582832,2.4788290235485784,3.6124523751014506
116,720,1587,1.891171979728926,1.4316982215695184,2.489039038654898,3.4953185735875096
117,720,1699,1.8844450949891705,1.4317886904731543,2.473969920573685,3.28011083353303
118,720,1662,1.8657214847292065,1.44818531027936,2.4418819102145584,3.4156671141996253
119,720,1285,1.7575530684273037,1.3691267449197893,2.189866854684108,2.841459931760297
120,350,1122,1.6567533837870796,1.3683626909458073,1.9952047836736337,2.475095611847888
121,350,1174,1.6488054925453821,1.330385392077236,2.004969242847269,2.427678368271713
122,350,1154,1.653805436312627,1.3440127664986097,2.0114998779144786,2.4578953251373274
123,350,1133,1.657079495967553,1.333645409236239,1.995458885884898,2.4085684861283694
124,350,1147,1.6318814380015527,1.3418877398186768,1.9545944403279503,2.3549747266812426
