index,totalCarNumber,numberOfTrips,median_overhead,q1_overhead,q3_overhead,p9_overhead
0,450,1045,1.7591052375535416,1.4242258272801651,2.2133463099122777,2.7863209627983188
1,450,1532,1.7356504529654768,1.3723417924972774,2.1626595986093746,2.6932648866828206
2,450,1567,1.737971794232739,1.3648215592459674,2.1502161604388794,2.6603728719193516
3,450,1527,1.710709895958919,1.380921121096539,2.0968910433818118,2.5349160920249627
4,450,1532,1.733850241424196,1.3855764402547637,2.1388519162131208,2.635822684403551
5,450,1497,1.750945885336962,1.3955646315869745,2.18237276943196,2.6529321792443135
6,520,1666,1.7990424467303283,1.420525691711268,2.267822397762722,2.8803664274534255
7,520,1637,1.786835230208726,1.3975573490697342,2.2356446287937484,2.7969985608164523
8,520,1684,1.8109664975267294,1.409570781483228,2.2613779442146695,2.8619449903173884
9,520,1650,1.8128528108813755,1.4203696287541372,2.295098064969099,2.8504707822067603
10,520,1661,1.780914524496668,1.4063963733729599,2.202480269475316,2.822005762879331
11,520,1691,1.8009275734739854,1.3927248731432516,2.299039955726913,2.952037104944653
12,600,1918,1.8523144105108342,1.4075444612908135,2.351374997870263,3.108745452168721
13,600,1876,1.8209668517002804,1.3925534961838888,2.3648482511689037,3.0343743193848205
14,600,1903,1.8482800995255162,1.4047495903963874,2.39878723766563,3.1290723704321937
15,600,1944,1.8135396574284512,1.4082258477114342,2.3140993741373017,3.0796741437057986
16,600,1886,1.8467806870541725,1.414927085388187,2.386545417089226,3.193693985849584
17,600,1853,1.8235552195683487,1.3993670903493265,2.3656414016406178,3.107356681459298
18,350,1256,1.6838645823469784,1.363564177194565,2.0448955348939544,2.4902709884296934
19,350,1262,1.6723101982946322,1.3584615744722983,1.9849356701746506,2.346493533823101
20,350,1274,1.6602888138871688,1.3621696619071015,2.033813315261726,2.4642693858838394
21,350,1290,1.6532912086039722,1.3240193351066538,2.0064288348116865,2.3840402856139704
22,350,1250,1.6586529164814228,1.361469316758225,2.023660407527232,2.420020874430767
23,350,1151,1.6567386882078459,1.3246107443870256,2.0104373228005405,2.3528132266306896
24,200,655,1.5545510471379806,1.3111303984762444,1.897858451111734,2.319022326942228
25,200,660,1.564091338015284,1.2888987402016012,1.8952062382462354,2.2767250065265556
26,200,650,1.5880558067688881,1.3188111169594687,1.8680486854888005,2.1967430359480904
27,200,663,1.5492020803244113,1.2841432147550786,1.864699810132807,2.2462866580578496
28,200,697,1.5608746193075795,1.2674702405105538,1.8719018197665145,2.298038124263708
29,200,588,1.5875693434833456,1.3101551838638865,1.8871872640221266,2.3603847600023213
30,50,167,1.417297793883104,1.20174893816107,1.7214615869228604,1.9767029099692701
31,50,171,1.568411138960892,1.3076918048951325,1.8900203498189856,2.2020572256538933
32,50,174,1.5217817560194513,1.316052086587152,1.8113236067218754,2.1593895232658724
33,50,167,1.45236237717636,1.2598226975384668,1.7131796151606768,1.9460795924885308
34,50,172,1.5052313542170233,1.2409858758040173,1.7670202744623604,2.0982047877356833
35,50,225,1.530271440740497,1.3249763673588522,1.798997029530119,2.1885590254474367
36,200,838,1.5709297329094563,1.316421405481645,1.8656038305888099,2.2168413792453094
37,200,845,1.5636660331049776,1.3147258489607345,1.872778967534054,2.2128276376122424
38,200,873,1.5468635916207683,1.2921772825615292,1.8827639309932132,2.2309765130905896
39,200,884,1.5866398366810923,1.3278177632806023,1.9165807271978568,2.3161059059100193
40,200,823,1.579448514712006,1.3112382573332848,1.891275425731715,2.1829539310046204
41,200,674,1.5825563904994817,1.2999570851297106,1.8747319467144485,2.181339748395296
42,50,174,1.457290467751998,1.2140262461666782,1.7121158574791442,2.140650449148225
43,50,185,1.496789184927721,1.2760439363709386,1.7456163737634118,2.0222897742504715
44,50,164,1.516359313249609,1.2579332977154434,1.7963216957232464,2.269895168755931
45,50,158,1.5189733900234725,1.3214976161476975,1.740979202163425,2.0814837768520875
46,50,172,1.4973503717357095,1.2627970937833912,1.8355908762717665,2.170815267647554
47,50,223,1.4995257391090724,1.2674079947086443,1.7977985452353007,2.5619259179586034
48,150,476,1.4872388887394212,1.2751388287124443,1.7662645692538828,2.1753546512994024
49,150,448,1.5408911396506544,1.2795286865371445,1.835338106743313,2.2319057906573057
50,150,443,1.5010399947750204,1.2569600977743458,1.8414919749614413,2.136209774269788
51,150,440,1.5337348163884275,1.320407714473959,1.8149189899635627,2.1529285855504545
52,150,438,1.4916680819845887,1.2573052426772833,1.7854552382927706,2.146993697762115
53,150,598,1.6437052013535034,1.3387395317574216,1.9696586855169054,2.4315962818765184
54,500,1631,1.752138796170094,1.3700250116068708,2.187367607613759,2.746338638835143
55,500,1578,1.7598919326404792,1.4082180658564902,2.176658647320237,2.7125218008428367
56,500,1616,1.7603214332486088,1.3779715371758883,2.222796482966197,2.7502480917383005
57,500,1624,1.7911543968045178,1.4203086509203366,2.2649287824221798,2.831720580929698
58,500,1567,1.7804050722653466,1.3960618438277077,2.239941158740881,2.907631864622421
59,500,1606,1.7775201072725149,1.3935134720772686,2.2402379042404643,2.9475991274986235
60,550,1828,1.7773818779926611,1.367708704560663,2.246257354699073,2.9783135827332017
61,550,1782,1.771219097797776,1.3896610087347645,2.196993580133245,2.8758988392437317
62,550,1757,1.8044261243268365,1.4126129738823219,2.2822646987207102,2.971586753253878
63,550,1830,1.8094107065233613,1.4022690457549691,2.2756641384003866,2.9111876942698456
64,550,1864,1.7384180057012317,1.3811327403954992,2.1752350163705003,2.8381083241632927
65,550,1791,1.8576297116521323,1.4323116731473315,2.3785113117953878,3.1459999407770596
66,620,1945,1.8416661866150805,1.3930868599299042,2.397264576419459,3.317010581530841
67,620,1816,1.8501264926044305,1.4241745287434269,2.4149251923405735,3.266269442714967
68,620,1831,1.8578054617124378,1.4375749592404214,2.42607231947869,3.225759614665467
69,620,1861,1.8924951982878633,1.4406035953309284,2.476177373639459,3.3096897439742596
70,620,1899,1.8506591429408477,1.4028000985603999,2.3720118953548424,3.1249398561015673
71,620,1706,1.8100984131931606,1.3725179964536236,2.317538300722399,3.045165730390896
72,500,1604,1.748126776880535,1.3955343040890296,2.1796904114695588,2.7577033229998866
73,500,1639,1.7403668431907948,1.363962912691316,2.1948478037087376,2.731692443115002
74,500,1645,1.7541615608831431,1.4001219877290192,2.1889663035146003,2.721371449309949
75,500,1616,1.7993242136860663,1.3879703135498902,2.2171491955547946,2.8105080811716925
76,500,1613,1.7729561711865203,1.4118661696405117,2.231585215974441,2.86617800585359
77,500,1314,1.6818691202155132,1.3634002374453678,2.102252836782637,2.6381955147936953
78,300,1005,1.627351015197564,1.34766756490889,1.956470809373505,2.3544864228207834
79,300,1050,1.5779766149768477,1.298449623533692,1.8955024130750138,2.299284033580048
80,300,997,1.6317693286672765,1.33282811324395,1.9593829607865356,2.327052629872234
81,300,983,1.6507906867684097,1.341582075502227,2.0192900659067483,2.3591385586350615
82,300,990,1.6169047442196072,1.3302273202723878,1.9038393502044184,2.292929628556776
83,300,692,1.6340667573608867,1.3321954195925934,1.9104062591676163,2.321366533655024
84,100,230,1.536025059512614,1.2961751340393866,1.8856719773941142,2.3157189182454343
85,100,226,1.4720658163110028,1.251774677292461,1.847928466549832,2.2478493171623937
