startCarNumber,totalCarNumber,overhead,duration
199,200,2.735494177858769,266
197,200,1.2714227622183167,168
197,200,1.5512360264000309,533
198,200,1.375167200230687,101
198,200,1.550023760960095,453
198,200,0.9892230502033665,44
197,200,1.1691017785834137,127
198,200,1.5117322987737167,70
199,200,1.2261118598069953,288
199,200,1.2354986807986073,184
198,200,1.0762357400416738,175
199,200,1.7081954398839267,582
198,200,1.5146101395070313,435
198,200,1.4509130847329033,130
198,200,0.9850869699885811,168
196,200,2.376903262302436,355
198,200,1.8697001274113492,645
198,200,1.45642584334792,576
197,200,1.0540830406823152,186
197,200,1.949971110086141,445
199,200,1.5655521932748073,255
198,200,1.6953306651463,239
198,200,1.4991131570556804,470
199,200,1.7826589569849383,287
199,200,1.2043234199475068,359
198,200,1.3327312713301753,411
196,200,1.8079637861265876,281
198,200,2.140015991696519,499
199,200,1.2670434127877819,91
198,200,2.00613395559933,236
198,200,1.34575677266259,411
199,200,1.6073382411089459,512
199,200,1.2394626415867618,229
199,200,1.8153223917778003,406
197,200,1.003181746531969,192
199,200,1.5468026035747566,199
199,200,1.2151895990392387,106
197,200,3.017861015938384,598
198,200,1.6303582838006903,490
196,200,1.7962870564344402,163
199,200,2.327571395148923,474
198,200,1.6401910888190914,228
198,200,2.695705085292481,225
198,200,1.7234513396000233,657
198,200,1.5875120937470342,280
198,200,1.201984784483641,208
198,200,1.3271053906256096,303
199,200,2.392532558253793,170
197,200,1.0427021706392912,216
198,200,1.16380485075052,130
198,200,1.9830806638246274,390
198,200,1.9273989729324013,463
198,200,1.6062292743104156,418
199,200,1.5834984947334363,434
197,200,1.4633571076912268,151
199,200,1.675893612693265,424
199,200,1.6761492463239926,424
197,200,1.378560446337939,373
197,200,1.3777787483657364,397
198,200,2.3768665564942166,183
197,200,1.5241430328777392,200
196,200,2.2408368947333797,284
198,200,1.3026597598440275,260
199,200,1,8
199,200,1.3841110139757329,127
198,200,1.5609427625088028,502
199,200,2.6594601896938825,328
198,200,1.6855065341915259,435
199,200,1.2610206175189032,381
199,200,1.799916901567497,10
199,200,1.4752827726782134,376
199,200,1.9456023598444905,220
197,200,2.3096793512416953,298
199,200,0.9304988708226132,220
197,200,2.070176631591217,317
198,200,2.4505248796270873,698
198,200,1.462870501092394,195
197,200,1.6002805332462786,385
199,200,1.3750123452404022,322
199,200,1.5375971161352033,460
199,200,1.4213035994107874,362
199,200,1.5676281817659807,323
198,200,1.34751207571422,118
199,200,1.5084823440156918,547
198,200,1.6548854470311094,525
199,200,1.591645053512825,113
198,200,2.458560151625213,372
198,200,1.0811782493127344,78
197,200,1.0969819113307067,84
199,200,1.412954028907368,69
198,200,1.426106512124443,170
197,200,0.9996365251807279,104
199,200,1.2859524275365948,307
198,200,1.7942814774548101,274
198,200,2.25336643571588,267
199,200,1.7453757731963153,424
197,200,1.6561018559959158,303
199,200,1.7050225848572085,564
199,200,2.1444670628215667,408
199,200,1.2786924431913087,205
198,200,2.4553348303633706,116
197,200,1.2387280674140555,111
198,200,1.6250737663464883,502
199,200,2.6571662575957156,288
199,200,2.0567615019732077,318
198,200,1.7541744731264806,252
199,200,2.1655488725001932,244
198,200,2.069970770535275,127
198,200,2.3120057200789685,517
197,200,1.6713145213116691,189
198,200,1.0047741685996276,52
199,200,2.27269039258521,325
197,200,1.1059642569179422,171
198,200,1.3955210168502283,31
199,200,1.3761088992780797,10
198,200,1.3002649531828065,182
198,200,1.975870315380819,420
198,200,1.3705799615210679,266
195,200,1.4179172929661148,138
199,200,2.253517231724637,365
195,200,1.2466661777517425,142
199,200,1.9260231967687795,349
197,200,1.7753256370150061,364
197,200,1.1537976578233786,71
197,200,1.1733751201443936,290
