index,totalCarNumber,numberOfTrips,median_overhead,q1_overhead,q3_overhead,p9_overhead
0,450,1043,1.709505645855036,1.3729943929891704,2.0605326262525727,2.579371994664867
1,520,1595,1.7957309844787526,1.371968916323689,2.296011075040302,3.021149005913597
2,600,1608,1.816214930350011,1.3919806079015462,2.354909865608484,2.9978659179570926
3,350,1028,1.6230665962992452,1.3170016428958384,1.993751950946508,2.4018763267347047
4,200,597,1.5549785563572283,1.2932937984985173,1.8744760310183741,2.271980296719535
5,50,277,1.445710002604895,1.2465598922424914,1.6778649063641982,2.0025727960178634
6,200,464,1.559219863811149,1.2836496800233048,1.859624499368062,2.19947329354458
7,150,338,1.4961566702434772,1.2432486943240666,1.7908510432302043,2.251466039636403
8,500,739,1.6078331350120068,1.3199231524780077,2.0076861005409907,2.5261181601039606
9,500,1328,1.8117534604412318,1.402099349716607,2.303441459203302,3.017003047499685
10,620,1515,1.8016381358509514,1.3842825616757923,2.35195903563337,3.0951497773484897
11,620,1391,1.745648209704078,1.3655422098568941,2.25454959563616,2.960260871635482
12,500,1079,1.6985390702840593,1.3786097885782465,2.1171191617377705,2.6076491588441204
13,300,639,1.516473391166116,1.274490956601249,1.847530146080338,2.203080915174244
14,100,426,1.500547462907329,1.2633229420011138,1.76245811761903,2.147160136892491
15,550,1297,1.7451762484281377,1.3365717731943505,2.278262228829579,2.8823434910989834
16,500,1645,1.742988740330246,1.3483645423959545,2.243853613092843,2.838112003800995
17,600,1674,1.807010717135517,1.4083138314117787,2.28492774297703,2.9985574158520265
18,720,1771,1.908626034294764,1.419535613998896,2.516156059076078,3.3666611448636012
19,350,1311,1.6867740209577677,1.3430363843654294,2.1052566742402194,2.661280994890649
20,200,815,1.55036777713943,1.298506184759364,1.8672569574110889,2.1901400876818244
21,70,341,1.5244132607422154,1.2891125790979725,1.7827344285292146,2.131405215752142
22,500,1444,1.7537792544830824,1.352115677257756,2.173377934880953,2.662858643277509
