index,totalCarNumber,numberOfTrips,median_overhead,q1_overhead,q3_overhead,p9_overhead
0,450,1038,1.7072718440092949,1.3614306269243714,2.054064366820533,2.557275622470669
1,450,1468,1.7342630601080495,1.3647256089370348,2.135877222045214,2.6777655943737866
2,450,1514,1.7139625092990203,1.3839292807515966,2.0931121653473,2.560810132874941
3,450,1500,1.7137486367774242,1.3695388666003838,2.111140695415946,2.558479163124362
4,450,1526,1.7250712327282403,1.3692730046351191,2.103166148802318,2.521338653683782
5,450,1504,1.6913732200412126,1.3436588701561993,2.0793944050834683,2.5427309679412096
6,520,1525,1.7894702581771438,1.4067345688729362,2.269382818865615,2.870779575652403
7,520,1503,1.8367519450894514,1.440790816593113,2.300581072772644,2.8673022834671333
8,520,1516,1.7889740650135404,1.382843880696416,2.3019137154810725,2.987453383333749
9,520,1547,1.7589742224096592,1.3525584876155494,2.204272276488704,2.7888344903878357
10,520,1526,1.7772641336921955,1.386094629565903,2.217341416392758,2.837332432934713
11,520,1527,1.750465135692768,1.3775989059710083,2.25851249104289,2.9105809975401273
12,600,1651,1.8306763880992276,1.4019879420613384,2.4396614089700517,3.281203121250925
13,600,1586,1.8505760569819896,1.4104152748609888,2.4074854704459674,3.3673272213763683
14,600,1598,1.8560618608807222,1.4175568559076106,2.439076274330863,3.2912480553389356
15,600,1580,1.8628811514342396,1.426123801779839,2.38375352546364,3.053613183381138
16,600,1571,1.8426213737520731,1.4248645735115968,2.3736665566368043,3.098267125601167
17,600,1452,1.8006535648971909,1.3768117735891006,2.2737414758314585,3.0046579144762817
18,350,1148,1.6225408279132012,1.306867384829024,1.9681490188306985,2.449083705442683
19,350,1177,1.6470541465936728,1.3351000007116258,1.9714721298286424,2.389467797778776
20,350,1166,1.6611234374348576,1.3457104927262167,1.999620023917601,2.413578522005126
21,350,1133,1.5982496793120566,1.3370918580024336,1.9403236798099517,2.3691949862631807
22,350,1165,1.6158093573683183,1.3139721880616784,1.9495017312392486,2.347062587761875
23,350,1031,1.6180586363828042,1.3246124222638023,1.9532634165983023,2.4064568234301857
24,200,724,1.540312889778844,1.3045757555343522,1.8232839078677732,2.171291728144254
25,200,752,1.5548886702561089,1.2670752761254014,1.9013113010553604,2.2579224469420613
26,200,702,1.5615125083816395,1.2782796946770254,1.845384950507762,2.2151180869444485
27,200,719,1.5604039441501436,1.300433226559292,1.8816625894108971,2.2137369094694663
28,200,726,1.5317129222567774,1.2736046493365036,1.8235562454336112,2.154473973837248
29,200,669,1.555251220779499,1.2971178344075054,1.8467386286783152,2.1579728399425573
30,50,261,1.4325824078022915,1.2098114668597766,1.7520427886657037,2.1796512744362206
31,50,255,1.4495440231306593,1.248056131981821,1.7609814748882415,2.0431262080436365
32,50,242,1.4904352933189595,1.286911651835558,1.8042686009085314,2.1655323097611507
33,50,246,1.4841985055372322,1.2610020907745352,1.773945644593561,2.05311923363753
34,50,225,1.5215448045196018,1.3180430949172641,1.7651962565865522,2.1083338144926094
35,50,286,1.52722080822355,1.307720710796327,1.8097023583031526,2.064472623437561
36,200,897,1.4897731935608007,1.251497618421437,1.8073446510881463,2.131712965362115
37,200,860,1.551873724653255,1.3095697852373918,1.825770059032306,2.1973493246048186
38,200,876,1.5509289245113556,1.2949286262631883,1.8475174119029814,2.2130264654434297
39,200,858,1.5507488625103356,1.310728895397772,1.8403839732324287,2.1763669105676455
40,200,883,1.5430425016014093,1.298897077601353,1.8867279216754294,2.1717588763321856
41,200,733,1.5581946383070076,1.3062537511235466,1.8420252236445347,2.1777441734147875
42,50,238,1.4815301819539974,1.263388626978544,1.7066760938767267,2.0878778646456606
43,50,245,1.4718648506150878,1.2660672998873905,1.7249267201642549,2.016741621170396
44,50,234,1.4737651753243979,1.2316005678765891,1.7387092948756009,2.0589070971505024
45,50,252,1.4845593655683502,1.2395984429611226,1.7175366717553526,2.0451018049891005
46,50,244,1.5088617094697858,1.242470047483601,1.7966649850139125,2.208259812652718
47,50,298,1.4749735582048986,1.229948717040258,1.7548935427841483,2.386082782381616
48,150,619,1.5426748350944741,1.3053641262408338,1.8373928943958313,2.190070816741776
49,150,637,1.5065721175094147,1.2675867941332533,1.7734748028513265,2.1809129218103926
50,150,606,1.5171767397266658,1.2824547283129173,1.8289019709160867,2.105064308220045
51,150,644,1.5256694488027491,1.2829512135100876,1.8085975810925945,2.1256031111710643
52,150,605,1.498575979893273,1.2714212595885397,1.7749028006566665,2.144985477255733
53,150,725,1.5754530998925256,1.3127100839217567,1.9651959572389615,2.3690292669884006
54,500,1679,1.7225953246408319,1.3754409384170136,2.1748579484152053,2.8040805482847104
55,500,1710,1.761838611937255,1.3669301528874795,2.2278139676373154,2.824052492668729
56,500,1684,1.751651325671972,1.3926089940704467,2.1675459826463643,2.683464255588138
57,500,1705,1.7393099765956783,1.3788874002066247,2.1824393030707023,2.7597994495171707
58,500,1676,1.761896599036718,1.3956897247938922,2.223866074294504,2.7811119701840834
59,500,1736,1.7427638314724452,1.3548675244836863,2.228156073042356,2.8982225777062833
60,550,1854,1.8031917931460983,1.4177807528505388,2.3192011953504834,2.99430105586914
61,550,1874,1.763177441113807,1.3672269559946468,2.2190033448709876,2.846007248725179
62,550,1861,1.7808765204597712,1.3711373878453403,2.2713429435548655,2.891764847884631
63,550,1850,1.8088650797763495,1.3927940613520113,2.25417253800285,2.8469740509596067
64,550,1827,1.798601642481885,1.3937147767017883,2.2711548655286657,2.911029656503443
65,550,1880,1.7767400465980339,1.368664560822967,2.31219099088283,3.056369169809927
66,620,1951,1.8566059455800086,1.4200618886657752,2.3992185060282507,3.1607902086758695
67,620,1903,1.8406879892616597,1.3905836316936557,2.3598165101915987,3.2973093854653412
68,620,1943,1.8198274690960756,1.3761954132907697,2.37912967903665,3.1900170034739896
69,620,1939,1.8252170750105507,1.3776844913547555,2.3413874318379593,3.1564420299326557
70,620,1907,1.8577120870917954,1.4008548566581989,2.413565151427073,3.250512732192249
71,620,1779,1.8080252747358905,1.3775882323810476,2.3467716660675553,3.059279462742757
72,500,1715,1.7204874772714542,1.3694199137628564,2.119967567279022,2.643462639042774
73,500,1688,1.7632485832335885,1.381259554131247,2.2169676806993577,2.8021424186649257
74,500,1684,1.7470727155395576,1.3776311127098522,2.226497933398371,2.8011857681938928
75,500,1666,1.7519527578173686,1.387974423269722,2.208900436521236,2.803422778692879
76,500,1674,1.7793135675725917,1.373726207014963,2.2455141665162404,2.885458724759277
77,500,1429,1.715311052515894,1.383566209410866,2.143731850179726,2.6545747497849277
78,300,1137,1.6224465825471475,1.333653719572607,1.93265887136675,2.353649011341182
79,300,1137,1.6002690296761246,1.3359145894428153,1.9674014512349867,2.323380640820104
80,300,1167,1.5875295974336638,1.2961183026872312,1.946158226187635,2.264698403688585
81,300,1118,1.6062207408240718,1.3295848003306363,1.9526003602862207,2.367773200682814
82,300,1143,1.6001287526393684,1.31959005784375,1.9470782169508762,2.321905445417885
83,300,839,1.5773471053972834,1.306539034340391,1.9095424190275256,2.27826057506379
84,100,374,1.5447223377222525,1.2814232806826724,1.83769335816472,2.217066774747246
85,100,378,1.5269751474740425,1.304203744518606,1.7785340822960347,2.0549276047939866
86,100,378,1.489074656126742,1.287587940627805,1.7413502175472564,2.1181852440712605
87,100,372,1.4797068576204193,1.2704235826291848,1.745738079843044,2.0019322693188406
88,100,384,1.518134710138142,1.2760988798808566,1.7875805150185027,2.113489581602379
89,100,388,1.4918742114534767,1.2548748262133884,1.7875739691455639,2.0545758632503954
90,100,378,1.4959957466111293,1.3018212838044367,1.8408784554857918,2.205122498256469
91,100,392,1.4636669126124238,1.2307164430960633,1.7409131346813922,2.1547141134110355
92,100,394,1.4830898818822742,1.2645402959293046,1.7327549894717627,2.109356300823745
93,100,375,1.4685166057215981,1.254107851313473,1.7323833485377622,2.05968205660867
94,100,403,1.4978059910958432,1.2722901773785043,1.7462979889923882,2.044644941977753
95,550,834,1.6554969015237573,1.3150674932185509,2.0971680380531597,2.630527597859241
96,550,1777,1.7731151635721902,1.3844058086791327,2.2674010082244065,2.8790165611624072
97,550,1707,1.7692348171654841,1.371352220212131,2.2659072016128263,2.968759783856134
98,550,1714,1.7675301406239632,1.3837714732025705,2.280057333403699,2.909943203254901
99,550,1754,1.7721344219952435,1.3886651416140656,2.2187806774494785,3.042831648998593
100,550,1765,1.7693583074131078,1.400127342175119,2.240226196524495,2.961263875078368
101,550,1578,1.7837938227068186,1.3795427519323216,2.2571599476195687,2.872789552642502
102,500,1565,1.7610315727128338,1.376729588430685,2.1735159005876916,2.7294294716243397
103,500,1643,1.7426496807466973,1.3797414566253217,2.1764851849918303,2.707544308143671
104,500,1548,1.7443676130289867,1.3736431125900779,2.184814557481491,2.8053516626099855
