index,totalCarNumber,numberOfTrips,median_overhead,q1_overhead,q3_overhead,p9_overhead
0,450,944,1.711397728633555,1.3568214207071094,2.115298090508028,2.6960942435890076
1,450,1295,1.7337806221471457,1.3999897582686156,2.174042434954023,2.7616376774879248
2,450,1318,1.750335399069062,1.3845180555013323,2.1695519574888453,2.6748150211883024
3,450,1318,1.745378290415034,1.374806501333956,2.120355895174643,2.6374279682366693
4,450,1356,1.7192772881842655,1.3961581943189427,2.1532726045990915,2.6272708365826665
5,450,1309,1.7393992601986012,1.3693831576721942,2.1349788424696294,2.610673858033805
6,520,1470,1.7729387910650731,1.3806259646180727,2.2448288819304625,2.9944772665805686
7,520,1467,1.8231695824441614,1.433535681798086,2.2613819582418255,2.8549966849219848
8,520,1466,1.7741495723171945,1.393498925371771,2.240276275282286,2.90888109535452
9,520,1419,1.7717983752866746,1.380500775778525,2.2219223408812274,2.847738438002702
10,520,1424,1.8325364039132963,1.40004644708909,2.313239964769594,2.9674197378112557
11,520,1473,1.7620112240555348,1.4013538616557597,2.249423119936709,2.965532503834905
12,600,1648,1.8348378978393804,1.395856033752566,2.3708559176005046,3.1310541707576363
13,600,1643,1.8395097744824214,1.3942009008962284,2.373225491295009,3.1454192868276705
14,600,1661,1.866542988562801,1.4179317918634036,2.3964300344378966,3.2251252820730314
15,600,1660,1.8002122959254812,1.3576989778515913,2.348610749435231,3.107482449330027
16,600,1668,1.841011395063018,1.404633224084365,2.384610783878202,3.176643378079837
17,600,1495,1.8704808540150053,1.4461792238672069,2.4214614194179225,3.2673030002751657
18,350,942,1.67438030169632,1.3620908723679597,2.035127246752081,2.4508686103683552
19,350,925,1.6716072379894562,1.3750598553837539,2.0774583851016697,2.4393971234520793
20,350,967,1.65351659135841,1.342163582906376,2.048173947207615,2.4337573889773205
21,350,972,1.6462891768160575,1.346238456157703,1.9939506750798843,2.440975010849921
22,350,1000,1.67774221182452,1.3548048424260264,2.015325817315044,2.4032589438428302
23,350,907,1.6770699980024677,1.3719435812146732,2.0194157196080385,2.41572184885856
24,200,611,1.6062381667394507,1.3558402100158704,1.8800895379024565,2.2404474338890927
25,200,627,1.5811587696245444,1.3163778868145766,1.9192727782436751,2.223750885330853
26,200,602,1.5360537831956482,1.297023826920308,1.7985754660993274,2.120275806230263
27,200,603,1.5515602136268967,1.2856236395620142,1.881997980123172,2.232806249227256
28,200,615,1.5786492379443604,1.3550058724463097,1.8651944655314914,2.2381197952295837
29,200,564,1.5754175255791747,1.3013088868305416,1.8702754346293022,2.3227422079062228
30,50,69,1.5610269708256255,1.2701880471213458,1.7534783414334716,2.000130791802563
31,50,68,1.5026795003141094,1.249063110129986,1.7493849879538619,2.0151292791251523
32,50,70,1.5166426830211959,1.315827986777368,1.8093474065784143,2.1655054281525015
33,50,78,1.5454336155356279,1.3360953549037378,1.7892257709832988,2.065480488563947
34,50,68,1.499608411794139,1.2110444820957957,1.76204957159717,2.0995308966467032
35,200,132,1.498927340346732,1.253764814597173,1.7620902831851857,2.0602618295527355
36,200,576,1.5282403781349876,1.2738929150491498,1.8483545538247983,2.1192571652275762
37,200,552,1.538911347400501,1.291110793639012,1.8341495083633086,2.203654289813736
38,200,561,1.5340368152085047,1.3135103695461847,1.857887528797257,2.289640191208258
39,200,563,1.5876766774589646,1.320699385861502,1.8533613919762741,2.1621920577381992
40,200,552,1.5437856273594996,1.283554810707308,1.8238281338832316,2.222707267386459
41,200,466,1.5680658463906079,1.2966114201430625,1.8596522152495647,2.173759978119455
42,50,72,1.509682492528344,1.286520025839121,1.791376721620559,2.066822672113418
43,50,70,1.405115133700867,1.1600150518728558,1.5869967919277923,1.8029306994297198
44,50,80,1.373506680858192,1.2239793767875071,1.5609973944315216,1.931844328255594
45,50,75,1.4188898185761925,1.2125734461560058,1.6998294373639324,1.94687590724816
46,50,75,1.5186846624762822,1.2459168671675427,1.7564498264256105,2.2715687070318795
47,150,119,1.5600970382794956,1.3637758275886518,2.0314633294348403,30.0
48,150,368,1.579480693875552,1.2967770232538047,1.8688686156452894,2.1590588477788826
49,150,359,1.551825863381459,1.267497203641872,1.8411879831840054,2.2252208554683772
50,150,335,1.522646130866574,1.3176031062992113,1.821607152081025,2.1697220872517224
51,150,352,1.532912816687257,1.2859483636981046,1.862133232280705,2.181673368864515
52,150,331,1.5492616184385153,1.2978665306627,1.872525015912588,2.2602468784677425
53,150,514,1.603051715002627,1.3197170083199656,1.9750007793083337,2.465136799720313
54,500,1348,1.7694668009838088,1.3913138209200029,2.2041630372852428,2.734458921712853
55,500,1330,1.7460465838175097,1.375784289469757,2.1757661511327298,2.7378452075541535
56,500,1338,1.7788476353310188,1.3687884063943596,2.239833438300679,2.912199518252936
57,500,1291,1.8115408720751043,1.4020591502458584,2.2695645908924167,2.7940063989051986
58,500,1340,1.747929821979893,1.362233778865833,2.269669696935944,2.9193197262851904
59,500,1322,1.8034732010032348,1.4051264895430189,2.3252829129908763,2.8440977815462203
60,550,1413,1.8177142861957494,1.3986048610021942,2.328302815083192,3.081544882502157
61,550,1383,1.805565170302374,1.4005673099779166,2.3517183622693816,3.0328724605001094
62,550,1438,1.7858455512655436,1.403196255876769,2.318615909311509,3.090998995012595
63,550,1370,1.7852808763898844,1.3881954903045939,2.315159521969677,3.0208492554082587
64,550,1347,1.818156060778172,1.3976937171382047,2.3052375251811554,3.1499328503169997
65,550,1444,1.8483258667132922,1.4082971394013875,2.3967690454593407,3.1951214632697438
66,620,1538,1.8501075762743358,1.409640308592421,2.4117763115901347,3.2315710910550948
67,620,1548,1.8090630564184869,1.3892717544063944,2.3884626345874977,3.242776004806915
68,620,1528,1.845743462370255,1.4157266785314992,2.400718028714687,3.355207368250584
69,620,1473,1.8353930769603384,1.4138047939523777,2.4528475204859546,3.397225421350431
70,620,1440,1.790851654177971,1.4123706326548024,2.3699347190149602,3.281353172486726
71,620,1356,1.770033530762599,1.3678569795761581,2.338091543003985,3.0843477777551085
72,500,1351,1.7389133852969088,1.3861155311170745,2.1865204422396642,2.855285773861319
73,500,1306,1.7959515078755706,1.4344959197138216,2.2672362373160198,2.97911845712419
74,500,1313,1.7439229554131073,1.3724130938342511,2.173011111283396,2.7677175920292427
75,500,1377,1.7532902713343201,1.3667904773931019,2.228409254647108,2.8400228320904626
76,500,1325,1.7461886718749013,1.3717258555574268,2.253178302807971,2.8019976401568067
77,500,1111,1.7608554987678462,1.3557094687347075,2.2027258725565018,2.7557202255619457
78,300,761,1.6029858895193019,1.3050755603324988,1.8935327938334094,2.2930399906008025
79,300,785,1.6298133456921557,1.3105652083317878,1.9811120208875737,2.3626098452757796
80,300,778,1.6299358218164348,1.314915852674737,1.9428949125189152,2.3134547678540125
81,300,746,1.6288131542326276,1.3362951442969573,1.9517497246937237,2.2886536219724576
82,300,732,1.6584841522145863,1.3664750609959084,2.0008419806686844,2.3841215877344837
83,300,528,1.6308955643693657,1.3365393548509534,1.9008457412601538,2.2482600774289
84,100,200,1.5187321270710896,1.2583978484881746,1.814367589372134,2.113229485709134
85,100,190,1.527157819362985,1.3190580059909316,1.8210384632468324,2.133854784116349
86,100,211,1.445324266574225,1.221305276405633,1.717683854772965,2.031177734263965
87,100,200,1.500063277372655,1.2951699212530123,1.7792561281456938,2.040248351291069
88,100,207,1.4484997751363462,1.2553216301248682,1.7805332966709244,2.0609938601268785
89,100,204,1.4927074175307191,1.2264805999090096,1.7899115544369466,2.0260399772387414
90,100,194,1.4364669905348493,1.2606304796349406,1.7196531114149236,1.9848802878626048
91,100,204,1.5003004044835715,1.2781783660347346,1.8027968190634032,2.1270766118266393
92,100,204,1.4774407118903716,1.251441414217529,1.7004509912570525,2.0148534556862603
93,100,185,1.5103552873524202,1.2780721885756385,1.719461641086061,2.0539941355156928
94,100,212,1.5152852714253566,1.2768512651409563,1.8337681290696106,2.262011280095011
95,550,640,1.6835360413990972,1.3420827090075669,2.2417332418951617,2.841201987576219
96,550,1430,1.8070545602580967,1.4100111020962676,2.2636940149352665,2.9572148810520837
